2024-09-13T16:17:33.159Z - IP: 51.208.59.112, Status: Tráfego desconhecido permitido, Severidade: 0
2024-09-13T16:17:38.442Z - IP: 66.170.211.253, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.442Z - IP: 35.96.80.127, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.443Z - IP: 60.237.185.56, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.443Z - IP: 157.226.241.234, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.444Z - IP: 116.254.36.200, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.444Z - IP: 69.78.8.254, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.445Z - IP: 14.227.188.198, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.445Z - IP: 167.19.186.112, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.445Z - IP: 95.130.38.51, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.446Z - IP: 141.148.116.60, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.446Z - IP: 108.211.228.176, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.446Z - IP: 128.103.139.186, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.447Z - IP: 134.226.226.202, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.447Z - IP: 159.147.102.107, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.447Z - IP: 7.197.100.227, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.448Z - IP: 192.19.249.147, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.448Z - IP: 159.168.200.38, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.448Z - IP: 171.40.165.112, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.449Z - IP: 83.209.73.10, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.449Z - IP: 19.143.51.102, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.449Z - IP: 113.19.13.53, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.450Z - IP: 98.197.20.168, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.450Z - IP: 38.90.38.169, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.450Z - IP: 24.203.45.79, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.451Z - IP: 202.206.239.71, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.451Z - IP: 53.14.209.93, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.451Z - IP: 7.197.100.227, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.452Z - IP: 221.112.50.103, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.452Z - IP: 56.172.84.231, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.452Z - IP: 19.143.51.102, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.453Z - IP: 189.111.236.123, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.453Z - IP: 26.158.117.152, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.453Z - IP: 13.235.167.220, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.454Z - IP: 193.134.220.249, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.454Z - IP: 90.178.50.209, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.454Z - IP: 44.234.138.75, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.454Z - IP: 221.112.50.103, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.455Z - IP: 187.58.154.169, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.455Z - IP: 96.152.27.237, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.455Z - IP: 193.134.220.249, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.456Z - IP: 159.197.110.50, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.456Z - IP: 130.119.37.169, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.456Z - IP: 109.204.128.232, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.456Z - IP: 66.170.211.253, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.457Z - IP: 57.59.211.222, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.457Z - IP: 146.239.91.195, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.457Z - IP: 69.123.151.199, Status: Tráfego bloqueado: requisição de 6555B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:38.458Z - IP: 118.20.187.50, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.458Z - IP: 222.30.33.183, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.458Z - IP: 154.244.130.33, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.459Z - IP: 133.157.216.48, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.459Z - IP: 185.24.37.122, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.459Z - IP: 41.248.255.237, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.459Z - IP: 53.254.234.52, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.460Z - IP: 23.159.246.188, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.460Z - IP: 128.3.125.57, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.460Z - IP: 103.132.1.94, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.461Z - IP: 89.240.61.108, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.461Z - IP: 38.90.38.169, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.461Z - IP: 219.174.86.216, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.461Z - IP: 146.239.91.195, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.462Z - IP: 190.212.52.36, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.462Z - IP: 56.172.84.231, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.462Z - IP: 217.119.19.158, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.463Z - IP: 88.40.53.243, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.463Z - IP: 158.240.206.108, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.463Z - IP: 129.250.178.34, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.464Z - IP: 125.227.246.131, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.464Z - IP: 19.143.51.102, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.464Z - IP: 221.112.50.103, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.464Z - IP: 55.118.20.119, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.465Z - IP: 26.249.70.42, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.465Z - IP: 222.30.33.183, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.465Z - IP: 195.171.155.166, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.465Z - IP: 172.73.227.140, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.466Z - IP: 209.158.28.49, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.466Z - IP: 57.59.211.222, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.466Z - IP: 116.254.36.200, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.467Z - IP: 21.166.16.150, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.467Z - IP: 159.147.102.107, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.468Z - IP: 35.96.80.127, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.468Z - IP: 77.221.81.254, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.468Z - IP: 23.159.246.188, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.469Z - IP: 8.84.119.17, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.469Z - IP: 143.4.1.39, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.469Z - IP: 8.22.220.208, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.469Z - IP: 78.214.250.139, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.470Z - IP: 143.223.188.210, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.470Z - IP: 90.178.50.209, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.470Z - IP: 208.56.210.58, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.471Z - IP: 159.147.102.107, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.471Z - IP: 150.123.153.50, Status: Tráfego bloqueado: requisição de 6501B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:38.471Z - IP: 128.3.125.57, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.471Z - IP: 141.148.116.60, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.472Z - IP: 8.22.220.208, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.472Z - IP: 113.19.13.53, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.472Z - IP: 139.88.106.5, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.473Z - IP: 90.178.50.209, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.473Z - IP: 202.206.239.71, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.473Z - IP: 123.147.31.210, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.474Z - IP: 212.195.103.225, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.474Z - IP: 139.88.106.5, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.474Z - IP: 117.200.193.5, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.475Z - IP: 29.134.230.139, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.475Z - IP: 7.113.8.157, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.475Z - IP: 77.221.81.254, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.476Z - IP: 221.112.50.103, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.476Z - IP: 212.38.130.214, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.476Z - IP: 5.220.16.161, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.477Z - IP: 187.58.154.169, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.477Z - IP: 178.176.31.6, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.477Z - IP: 38.90.38.169, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.478Z - IP: 132.107.158.218, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.478Z - IP: 88.190.191.62, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.478Z - IP: 141.148.116.60, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.479Z - IP: 5.220.16.161, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.479Z - IP: 57.112.34.158, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.479Z - IP: 98.197.20.168, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.480Z - IP: 218.83.247.217, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.480Z - IP: 26.249.70.42, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.480Z - IP: 56.172.84.231, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.481Z - IP: 26.249.70.42, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.481Z - IP: 209.158.28.49, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.481Z - IP: 88.190.191.62, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.481Z - IP: 90.178.50.209, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.482Z - IP: 98.197.20.168, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.482Z - IP: 113.19.13.53, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.482Z - IP: 158.240.206.108, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.483Z - IP: 19.143.51.102, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.483Z - IP: 143.192.219.104, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.483Z - IP: 217.119.19.158, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.484Z - IP: 29.134.230.139, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.484Z - IP: 159.168.200.38, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.484Z - IP: 128.3.125.57, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.485Z - IP: 125.227.246.131, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.485Z - IP: 172.26.56.110, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.485Z - IP: 26.158.117.152, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.486Z - IP: 109.204.128.232, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.486Z - IP: 185.24.37.122, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.486Z - IP: 157.226.241.234, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.487Z - IP: 218.83.247.217, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.487Z - IP: 51.127.251.61, Status: Tráfego bloqueado: requisição de 6451B excede limite máximo de tamanho, Severidade: 4
2024-09-13T16:17:38.487Z - IP: 89.240.61.108, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.488Z - IP: 66.170.211.253, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.488Z - IP: 222.30.33.183, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.488Z - IP: 197.186.169.178, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.489Z - IP: 212.38.130.214, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.489Z - IP: 212.195.103.225, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.489Z - IP: 11.148.137.128, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.490Z - IP: 88.40.53.243, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.490Z - IP: 79.204.155.139, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.490Z - IP: 179.192.152.151, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.490Z - IP: 83.209.73.10, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.491Z - IP: 24.203.45.79, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.491Z - IP: 143.4.1.39, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.491Z - IP: 208.56.210.58, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.492Z - IP: 35.96.80.127, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.492Z - IP: 208.150.99.181, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.492Z - IP: 89.240.61.108, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.493Z - IP: 93.224.123.232, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.493Z - IP: 135.161.89.192, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.493Z - IP: 192.19.249.147, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.494Z - IP: 26.249.70.42, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.494Z - IP: 25.80.51.61, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.494Z - IP: 159.147.102.107, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.495Z - IP: 134.226.226.202, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.495Z - IP: 89.240.61.108, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.495Z - IP: 209.158.28.49, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.495Z - IP: 88.40.53.243, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.496Z - IP: 60.237.185.56, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.496Z - IP: 53.254.234.52, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.496Z - IP: 128.3.125.57, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.497Z - IP: 13.235.167.220, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
2024-09-13T16:17:38.497Z - IP: 125.227.246.131, Status: Tráfego bloqueado: blocklist temporária, Severidade: 0
